date,close
10/9/2009,43.8659
10/12/2009,44.3152
10/13/2009,44.1912
10/14/2009,44.7011
10/15/2009,44.7099
10/16/2009,44.6921
10/19/2009,44.8151
10/20/2009,45.2108
10/21/2009,44.7327
10/22/2009,44.4194
10/23/2009,45.059
10/26/2009,44.3836
10/27/2009,43.8917
10/28/2009,43.4038
10/29/2009,42.9505
10/30/2009,43.3591
11/2/2009,42.5597
11/3/2009,42.2979
11/4/2009,43.1766
11/5/2009,43.1637
11/6/2009,43.4464
11/9/2009,44.1585
11/10/2009,44.6395
11/11/2009,45.0174
11/12/2009,44.9311
11/13/2009,44.6157
11/16/2009,45.076
11/17/2009,45.3189
11/18/2009,45.4667
11/19/2009,45.076
11/20/2009,44.5641
11/23/2009,45.1622
11/24/2009,45.2723
11/25/2009,45.2981
11/27/2009,44.1347
11/30/2009,44.6157
12/1/2009,45.1622
12/2/2009,45.3348
12/3/2009,45.5123
12/4/2009,45.6661
12/7/2009,45.3259
12/8/2009,44.9629
12/9/2009,44.8012
12/10/2009,45.2198
12/11/2009,45.3348
12/14/2009,45.7236
12/15/2009,45.6433
12/16/2009,45.79
12/17/2009,45.3408
12/18/2009,45.3834
12/21/2009,45.6511
12/22/2009,45.7325
12/23/2009,45.9537
12/24/2009,46.0658
12/28/2009,46.4139
12/29/2009,46.4357
12/30/2009,46.0578
12/31/2009,46.2512
1/4/2010,46.1203
1/5/2010,46.5121
1/6/2010,46.638
1/7/2010,46.6807
1/8/2010,46.8027
1/11/2010,47.2927
1/12/2010,46.8424
1/13/2010,46.8096
1/14/2010,47.0635
1/15/2010,47.128
1/19/2010,46.6807
1/20/2010,46.9644
1/21/2010,46.8176
1/22/2010,45.7484
1/25/2010,45.3259
1/26/2010,44.9787
1/27/2010,44.8557
1/28/2010,45.3348
1/29/2010,44.8081
2/1/2010,44.3836
2/2/2010,44.8915
2/3/2010,45.1562
2/4/2010,44.7516
2/5/2010,43.7092
2/8/2010,43.8163
2/9/2010,43.9333
2/10/2010,43.9671
2/11/2010,43.857
2/12/2010,43.9819
2/16/2010,44.8081
2/17/2010,45.4141
2/18/2010,45.3755
2/19/2010,45.5461
2/22/2010,45.9994
2/23/2010,45.674
2/24/2010,45.3665
2/25/2010,44.9867
2/26/2010,45.6045
3/1/2010,45.8228
3/2/2010,46.3733
3/3/2010,46.4615
3/4/2010,46.4615
3/5/2010,46.8354
3/8/2010,47.2272
3/9/2010,47.0873
3/10/2010,47.3759
3/11/2010,47.4007
3/12/2010,47.97
3/15/2010,47.7052
3/16/2010,47.8411
3/17/2010,48.2894
3/18/2010,48.461
3/19/2010,48.5294
3/22/2010,47.7846
3/23/2010,48.4778
3/24/2010,48.587
3/25/2010,48.6108
3/26/2010,48.2547
3/29/2010,48.3836
3/30/2010,48.5443
3/31/2010,48.337
4/1/2010,48.6792
4/5/2010,48.8776
4/6/2010,49.0422
4/7/2010,49.2277
4/8/2010,48.823
4/9/2010,49.2852
4/12/2010,49.5956
4/13/2010,49.5768
4/14/2010,49.8357
4/15/2010,50.2105
4/16/2010,50.1361
4/19/2010,49.3814
4/20/2010,49.9665
4/21/2010,50.1699
4/22/2010,49.8049
4/23/2010,50.3018
4/26/2010,50.7362
4/27/2010,50.2502
4/28/2010,49.539
4/29/2010,49.9597
4/30/2010,50.28
5/3/2010,49.6026
5/4/2010,49.4964
5/5/2010,48.3598
5/6/2010,48.2289
5/7/2010,46.7808
5/10/2010,47.97
5/11/2010,47.6348
5/12/2010,48.1853
5/13/2010,48.695
5/14/2010,47.8312
5/17/2010,47.4007
5/18/2010,47.733
5/19/2010,46.3733
5/20/2010,45.3189
5/21/2010,43.7915
5/24/2010,44.9311
5/25/2010,43.5594
5/26/2010,44.9787
5/27/2010,45.3259
5/28/2010,45.9586
6/1/2010,44.9629
6/2/2010,44.8151
6/3/2010,45.8555
6/4/2010,45.059
6/7/2010,44.4342
6/8/2010,43.7013
6/9/2010,44.2904
6/10/2010,44.5543
6/11/2010,44.7516
6/14/2010,45.79
6/15/2010,45.7057
6/16/2010,46.2354
6/17/2010,46.5468
6/18/2010,46.5785
6/21/2010,47.1111
6/22/2010,46.3733
6/23/2010,45.5787
6/24/2010,44.9728
6/25/2010,44.5543
6/28/2010,44.6921
6/29/2010,43.8659
6/30/2010,43.0179
7/1/2010,42.5845
7/2/2010,42.6272
7/6/2010,42.8126
7/7/2010,42.4814
7/8/2010,44.1426
7/9/2010,44.2319
7/12/2010,44.5007
7/13/2010,45.0502
7/14/2010,45.179
7/15/2010,45.307
7/16/2010,45.0502
7/19/2010,44.1754
7/20/2010,43.6825
7/21/2010,45.066
7/22/2010,44.6921
7/23/2010,45.1334
7/26/2010,45.797
7/27/2010,46.5379
7/28/2010,46.0658
7/29/2010,46.1372
7/30/2010,45.1494
8/2/2010,46.3653
8/3/2010,46.521
8/4/2010,46.5289
8/5/2010,46.4287
8/6/2010,46.163
8/9/2010,46.6966
8/10/2010,46.2294
8/11/2010,45.6045
8/12/2010,44.3757
8/13/2010,44.5889
8/16/2010,44.2478
8/17/2010,44.9867
8/18/2010,45.1334
8/19/2010,45.0333
8/20/2010,44.338
8/23/2010,44.581
8/24/2010,43.6735
8/25/2010,43.1707
8/26/2010,43.857
8/27/2010,43.6646
8/30/2010,44.0296
8/31/2010,43.2649
9/1/2010,44.0435
9/2/2010,44.8478
9/3/2010,45.7236
9/7/2010,45.6511
9/8/2010,45.3834
9/9/2010,46.0578
9/10/2010,45.8862
9/13/2010,46.4615
9/14/2010,46.4783
9/15/2010,46.3871
9/16/2010,46.5785
9/17/2010,46.9584
9/20/2010,46.9246
9/21/2010,47.5138
9/22/2010,47.2659
9/23/2010,46.7313
9/24/2010,47.004
9/27/2010,47.5455
9/28/2010,47.3223
9/29/2010,47.4275
9/30/2010,47.7568
10/1/2010,47.74
10/4/2010,47.4613
10/5/2010,47.5703
10/6/2010,48.1049
10/7/2010,48.2457
10/8/2010,48.0702
10/11/2010,48.4778
10/12/2010,48.2983
10/13/2010,48.8062
10/14/2010,48.947
10/15/2010,49.0749
10/18/2010,48.9033
10/19/2010,48.6276
10/20/2010,48.4868
10/21/2010,49.1632
10/22/2010,49.1007
10/25/2010,49.425
10/26/2010,49.0174
10/27/2010,48.9698
10/28/2010,49.4409
10/29/2010,49.1493
11/1/2010,49.5114
11/2/2010,49.6502
11/3/2010,49.7632
11/4/2010,50.4426
11/5/2010,50.8929
11/8/2010,50.8999
11/9/2010,51.1032
11/10/2010,50.5518
11/11/2010,50.401
11/12/2010,50.2879
11/15/2010,50.1867
11/16/2010,49.666
11/17/2010,49.1632
11/18/2010,49.7176
11/19/2010,49.9457
11/22/2010,49.9011
11/23/2010,49.5956
11/24/2010,49.7632
11/26/2010,49.8198
11/29/2010,49.551
11/30/2010,49.3189
12/1/2010,50.2264
12/2/2010,50.634
12/3/2010,51.0397
12/6/2010,51.3134
12/7/2010,51.8659
12/8/2010,51.5247
12/9/2010,51.8827
12/10/2010,51.9373
12/13/2010,52.3122
12/14/2010,52.1972
12/15/2010,52.0335
12/16/2010,51.9452
12/17/2010,52.1972
12/20/2010,52.4997
12/21/2010,52.6495
12/22/2010,52.5711
12/23/2010,52.6415
12/27/2010,52.4401
12/28/2010,52.7238
12/29/2010,52.7923
12/30/2010,52.6851
12/31/2010,52.5731
1/3/2011,53.0174
1/4/2011,53.3903
1/5/2011,52.9668
1/6/2011,53.4627
1/7/2011,53.43
1/10/2011,52.9817
1/11/2011,53.3903
1/12/2011,53.7473
1/13/2011,53.8942
1/14/2011,53.7305
1/18/2011,54.1352
1/19/2011,54.2581
1/20/2011,53.4955
1/21/2011,53.788
1/24/2011,53.5361
1/25/2011,53.7225
1/26/2011,54.0132
1/27/2011,54.2333
1/28/2011,54.4387
1/31/2011,53.4746
2/1/2011,54.1193
2/2/2011,54.5091
2/3/2011,54.516
2/4/2011,54.755
2/7/2011,55.004
2/8/2011,55.2847
2/9/2011,55.3451
2/10/2011,55.0615
2/11/2011,55.2291
2/14/2011,55.7756
2/15/2011,55.7409
2/16/2011,55.9353
2/18/2011,56.3687
2/22/2011,55.8094
2/23/2011,55.1537
2/24/2011,54.6311
2/25/2011,54.9624
2/28/2011,55.6724
3/1/2011,55.9224
3/2/2011,54.7372
3/3/2011,55.4523
3/4/2011,55.9184
3/7/2011,55.725
3/8/2011,55.127
3/9/2011,55.4165
3/10/2011,54.873
3/11/2011,54.1074
3/14/2011,54.4049
3/15/2011,52.9668
3/16/2011,53.6581
3/17/2011,53.6521
3/18/2011,54.1768
3/21/2011,54.4019
3/22/2011,54.6053
3/23/2011,54.2809
3/24/2011,54.881
3/25/2011,55.2489
3/28/2011,55.4097
3/29/2011,55.1171
3/30/2011,55.8609
3/31/2011,55.9532
4/1/2011,56.2835
4/4/2011,56.3231
4/5/2011,56.2111
4/6/2011,56.584
4/7/2011,56.3657
4/8/2011,56.5155
4/11/2011,56.1357
4/12/2011,55.5068
4/13/2011,55.6476
4/14/2011,55.0764
4/15/2011,55.5495
4/18/2011,55.0764
4/19/2011,55.1825
4/20/2011,56.0633
4/21/2011,56.4391
4/25/2011,56.4788
4/26/2011,56.6098
4/27/2011,57.0183
4/28/2011,57.2296
4/29/2011,57.4855
5/2/2011,57.8813
5/3/2011,57.3645
5/4/2011,57.1611
5/5/2011,56.4054
5/6/2011,56.8607
5/9/2011,56.6098
5/10/2011,57.0333
5/11/2011,57.302
5/12/2011,56.584
5/13/2011,57.0421
5/16/2011,56.2745
5/17/2011,55.844
5/18/2011,56.1019
5/19/2011,56.814
5/20/2011,56.6018
5/23/2011,55.5911
5/24/2011,55.7696
5/25/2011,55.3471
5/26/2011,55.6388
5/27/2011,56.2933
5/31/2011,56.9202
6/1/2011,56.8289
6/2/2011,55.6894
6/3/2011,54.9246
6/6/2011,54.8642
6/7/2011,54.6093
6/8/2011,54.2561
6/9/2011,54.2165
6/10/2011,54.2314
6/13/2011,53.7652
6/14/2011,54.1768
6/15/2011,53.9616
6/16/2011,53.4459
6/17/2011,54.0528
6/20/2011,53.5291
6/21/2011,54.2234
6/22/2011,54.64
6/23/2011,53.8138
6/24/2011,54.396
6/27/2011,53.7821
6/28/2011,54.4555
6/29/2011,55.2281
6/30/2011,55.607
7/1/2011,55.974
7/5/2011,56.7238
7/6/2011,56.6137
7/7/2011,57.3814
7/8/2011,56.8498
7/11/2011,56.3419
7/12/2011,55.8182
7/13/2011,56.0493
7/14/2011,56.1029
7/15/2011,55.7598
7/18/2011,55.5981
7/19/2011,55.6467
7/20/2011,56.4262
7/21/2011,56.4957
7/22/2011,56.9301
7/25/2011,56.4431
7/26/2011,56.6176
7/27/2011,56.0811
7/28/2011,55.1597
7/29/2011,54.4485
8/1/2011,55.3451
8/2/2011,54.0836
8/3/2011,53.07
8/4/2011,52.5641
8/5/2011,51.256
8/8/2011,48.9728
8/9/2011,47.6983
8/10/2011,48.3261
8/11/2011,47.5287
8/12/2011,49.7494
8/15/2011,50.0985
8/16/2011,50.2562
8/17/2011,50.5518
8/18/2011,48.9063
8/19/2011,47.2976
8/22/2011,48.2259
8/23/2011,47.369
8/24/2011,48.712
8/25/2011,49.791
8/26/2011,48.3975
8/29/2011,50.1173
8/30/2011,50.7769
8/31/2011,51.5287
9/1/2011,51.374
9/2/2011,49.6868
9/6/2011,47.86
9/7/2011,49.8079
9/8/2011,50.1867
9/9/2011,49.3645
9/12/2011,48.0216
9/13/2011,49.1355
9/14/2011,49.7494
9/15/2011,50.6727
9/16/2011,51.2212
9/19/2011,50.399
9/20/2011,50.9277
9/21/2011,50.5518
9/22/2011,47.5575
9/23/2011,47.1101
9/26/2011,48.2091
9/27/2011,49.8009
9/28/2011,49.558
9/29/2011,49.1831
9/30/2011,47.9829
10/3/2011,47.1845
10/4/2011,45.2961
10/5/2011,47.2014
10/6/2011,47.9403
10/7/2011,49.2157
10/10/2011,49.3407
10/11/2011,49.8307
10/12/2011,50.6311
10/13/2011,50.403
10/14/2011,51.249
10/17/2011,51.2916
10/18/2011,50.4308
10/19/2011,51.4434
10/20/2011,51.0079
10/21/2011,51.6675
10/24/2011,52.1684
10/25/2011,52.5969
10/26/2011,52.4064
10/27/2011,53.8029
10/28/2011,53.9854
10/31/2011,53.4707
11/1/2011,51.2748
11/2/2011,52.1912
11/3/2011,52.8835
11/4/2011,52.8488
11/7/2011,52.9886
11/8/2011,53.5897
11/9/2011,52.6603
11/10/2011,52.5889
11/11/2011,52.9986
11/14/2011,53.1314
11/15/2011,52.6921
11/16/2011,52.6197
11/17/2011,52.2002
11/18/2011,51.6437
11/21/2011,50.5835
11/22/2011,50.2671
11/23/2011,49.6938
11/25/2011,48.9281
11/28/2011,50.2373
11/29/2011,50.5398
11/30/2011,51.9938
12/1/2011,52.5889
12/2/2011,53.1622
12/5/2011,53.4022
12/6/2011,53.2564
12/7/2011,53.059
12/8/2011,53.0273
12/9/2011,52.3806
12/12/2011,52.5889
12/13/2011,52.6047
12/14/2011,51.481
12/15/2011,51.73
12/16/2011,51.6795
12/19/2011,51.7271
12/20/2011,51.7271
12/21/2011,52.4808
12/22/2011,52.8121
12/23/2011,53.2733
12/27/2011,53.4567
12/28/2011,53.5747
12/29/2011,52.9588
12/30/2011,53.3159
1/3/2012,54.1183
1/4/2012,53.8812
1/5/2012,53.7057
1/6/2012,54.2185
1/9/2012,54.1937
1/10/2012,54.7491
1/11/2012,54.5477
1/12/2012,54.9772
1/13/2012,54.5567
1/17/2012,55.1924
1/18/2012,54.8522
1/19/2012,55.7161
1/20/2012,55.7072
1/23/2012,55.848
1/24/2012,55.5406
1/25/2012,55.7816
1/26/2012,56.6514
1/27/2012,55.8202
1/30/2012,55.5921
1/31/2012,56.2339
2/1/2012,56.3429
2/2/2012,56.6434
2/3/2012,57.2058
2/6/2012,57.2623
2/7/2012,57.309
2/8/2012,57.6164
2/9/2012,57.79
2/10/2012,57.2455
2/13/2012,57.7394
2/14/2012,57.6422
2/15/2012,57.8911
2/16/2012,57.428
2/17/2012,58.3048
2/21/2012,58.391
2/22/2012,58.0627
2/23/2012,57.9567
2/24/2012,58.4248
2/27/2012,58.0062
2/28/2012,58.5031
2/29/2012,58.6985
3/1/2012,58.4426
3/2/2012,58.5924
3/5/2012,58.2542
3/6/2012,57.5728
3/7/2012,57.3913
3/8/2012,58.0717
3/9/2012,58.393
3/12/2012,58.5983
3/13/2012,58.8641
3/14/2012,59.6298
3/15/2012,59.5782
3/16/2012,59.9551
3/19/2012,59.8817
3/20/2012,59.8261
3/21/2012,59.964
3/22/2012,59.4206
3/23/2012,59.4126
3/26/2012,60.096
3/27/2012,60.5055
3/28/2012,60.2794
3/29/2012,59.6407
3/30/2012,60.1862
4/2/2012,60.0166
4/3/2012,60.455
4/4/2012,59.8639
4/5/2012,59.481
4/9/2012,58.8095
4/10/2012,58.7877
4/11/2012,58.4446
4/12/2012,58.4
4/13/2012,59.0109
4/16/2012,58.7609
4/17/2012,58.7877
4/18/2012,59.0764
4/19/2012,59.0317
4/20/2012,59.0179
4/23/2012,58.2353
4/24/2012,58.4
4/25/2012,59.0833
4/26/2012,59.2816
4/27/2012,59.9234
4/30/2012,59.8004
5/1/2012,59.6337
5/2/2012,59.6903
5/3/2012,59.9075
5/4/2012,59.0317
5/7/2012,58.2115
5/8/2012,58.0875
5/9/2012,57.554
5/10/2012,58.2958
5/11/2012,57.5986
5/14/2012,57.3139
5/15/2012,57.1373
5/16/2012,57.0967
5/17/2012,56.6118
5/18/2012,55.8282
5/21/2012,55.3323
5/22/2012,56.2775
5/23/2012,55.8381
5/24/2012,56.4372
5/25/2012,56.4213
5/29/2012,56.695
5/30/2012,56.4768
5/31/2012,56.0682
6/1/2012,55.0149
6/4/2012,54.516
6/5/2012,54.3077
6/6/2012,55.2747
6/7/2012,56.7872
6/8/2012,55.9274
6/11/2012,57.0183
6/12/2012,55.856
6/13/2012,56.1863
6/14/2012,56.0623
6/15/2012,56.7148
6/18/2012,56.9331
6/19/2012,57.6065
6/20/2012,57.9061
6/21/2012,57.8386
6/22/2012,56.7704
6/25/2012,56.3301
6/26/2012,56.1435
6/27/2012,56.4312
6/28/2012,56.4401
6/29/2012,57.7533
7/2/2012,58.3266
7/3/2012,58.388
7/5/2012,58.6162
7/6/2012,58.0479
7/9/2012,57.9319
7/10/2012,58.1808
7/11/2012,57.3992
7/12/2012,56.9727
7/13/2012,57.2167
7/16/2012,57.8743
7/17/2012,58.0825
7/18/2012,58.0627
7/19/2012,58.7759
7/20/2012,58.4496
7/23/2012,57.3119
7/24/2012,57.6352
7/25/2012,57.1909
7/26/2012,57.9071
7/27/2012,58.2829
7/30/2012,59.0248
7/31/2012,58.9613
8/1/2012,58.9951
8/2/2012,58.0657
8/3/2012,58.9256
8/6/2012,59.3769
8/7/2012,59.6507
8/8/2012,59.5326
8/9/2012,59.7081
8/10/2012,59.6843
8/13/2012,59.8767
8/14/2012,60.1694
8/15/2012,59.847
8/16/2012,60.1168
8/17/2012,60.5701
8/20/2012,60.5473
8/21/2012,60.7714
8/22/2012,60.2854
8/23/2012,60.3162
8/24/2012,59.8004
8/27/2012,60.452
8/28/2012,60.1872
8/29/2012,60.4034
8/30/2012,60.1426
8/31/2012,60.2924
9/4/2012,60.222
9/5/2012,60.2924
9/6/2012,60.5641
9/7/2012,61.5609
9/10/2012,61.6719
9/11/2012,61.4031
9/12/2012,61.7632
9/13/2012,61.7473
9/14/2012,62.7936
9/17/2012,62.9147
9/18/2012,62.6429
9/19/2012,62.7114
9/20/2012,62.3989
9/21/2012,62.9365
9/24/2012,62.3483
9/25/2012,62.6518
9/26/2012,61.7969
9/27/2012,61.7116
9/28/2012,61.8346
10/1/2012,62.0637
10/2/2012,62.15
10/3/2012,62.1252
10/4/2012,62.4158
10/5/2012,62.9544
10/8/2012,62.3911
10/9/2012,62.3731
10/10/2012,61.7781
10/11/2012,61.904
10/12/2012,61.5519
10/15/2012,61.3754
10/16/2012,62.03
10/17/2012,62.4425
10/18/2012,62.5537
10/19/2012,62.3653
10/22/2012,61.3913
10/23/2012,60.817
10/24/2012,60.931
10/25/2012,60.9648
10/26/2012,60.6465
10/31/2012,60.8795
11/1/2012,60.8497
11/2/2012,61.7463
11/5/2012,60.7227
11/6/2012,61.1502
11/7/2012,60.9142
11/8/2012,60.0602
11/9/2012,59.1716
11/12/2012,59.5465
11/13/2012,59.0932
11/14/2012,59.372
11/15/2012,58.2988
11/16/2012,58.274
11/19/2012,59.2142
11/20/2012,59.6477
11/21/2012,59.8083
11/23/2012,60.203
11/26/2012,60.4461
11/27/2012,60.5403
11/28/2012,60.0999
11/29/2012,61.0828
11/30/2012,61.1512
12/3/2012,61.4002
12/4/2012,60.8795
12/5/2012,60.8795
12/6/2012,60.8497
12/7/2012,61.3189
12/10/2012,61.2246
12/11/2012,61.6025
12/12/2012,62.021
12/13/2012,61.7463
12/14/2012,61.2504
12/17/2012,61.3367
12/18/2012,62.021
12/19/2012,62.7778
12/20/2012,61.8376
12/21/2012,61.2504
12/24/2012,61.4002
12/26/2012,61.5043
12/27/2012,61.1374
12/28/2012,60.6703
12/31/2012,60.2854
1/2/2013,62.8442
1/3/2013,63.0119
1/4/2013,63.0317
1/7/2013,63.0635
1/8/2013,63.003
1/9/2013,63.0714
1/10/2013,63.4354
1/11/2013,63.5494
1/14/2013,63.5415
1/15/2013,63.2479
1/16/2013,63.48
1/17/2013,63.842
1/18/2013,64.0176
1/22/2013,64.1703
1/23/2013,64.5304
1/24/2013,64.5214
1/25/2013,64.9092
1/28/2013,65.0927
1/29/2013,64.8735
1/30/2013,65.1671
1/31/2013,64.8081
2/1/2013,65.2425
2/4/2013,65.1255
2/5/2013,65.1115
2/6/2013,65.1581
2/7/2013,65.4696
2/8/2013,65.4518
2/11/2013,65.7265
2/12/2013,65.7106
2/13/2013,65.9645
2/14/2013,65.7176
2/15/2013,66.0597
2/19/2013,66.027
2/20/2013,66.3582
2/21/2013,65.3367
2/22/2013,65.3625
2/25/2013,66.0003
2/26/2013,64.7496
2/27/2013,64.815
2/28/2013,65.6799
3/1/2013,65.3982
3/4/2013,65.6312
3/5/2013,66.389
3/6/2013,66.9891
3/7/2013,66.9415
3/8/2013,67.3024
3/11/2013,67.2668
3/12/2013,67.4998
3/13/2013,67.4175
3/14/2013,67.7091
3/15/2013,67.8599
3/18/2013,67.2251
3/19/2013,67.6099
3/20/2013,67.6457
3/21/2013,67.3967
3/22/2013,67.4354
3/25/2013,67.8757
3/26/2013,67.6963
3/27/2013,67.5485
3/28/2013,67.9749
4/1/2013,68.215
4/2/2013,68.1366
4/3/2013,68.1028
4/4/2013,67.4195
4/5/2013,66.7897
4/8/2013,67.4136
4/9/2013,67.9184
4/10/2013,68.1544
4/11/2013,68.8686
4/12/2013,68.8924
4/15/2013,68.6325
4/16/2013,67.7161
4/17/2013,67.7409
4/18/2013,67.2846
4/19/2013,66.9801
4/22/2013,67.5217
4/23/2013,68.0196
4/24/2013,68.4579
4/25/2013,68.7099
4/26/2013,68.7009
4/29/2013,68.8527
4/30/2013,69.1204
5/1/2013,69.1899
5/2/2013,68.7693
5/3/2013,69.9328
5/6/2013,70.0666
5/7/2013,70.4317
5/8/2013,70.5447
5/9/2013,70.9424
5/10/2013,70.8164
5/13/2013,70.9424
5/14/2013,71.1189
5/15/2013,71.6754
5/16/2013,72.0711
5/17/2013,72.1049
5/20/2013,72.4758
5/21/2013,72.5858
5/22/2013,72.7058
5/23/2013,71.1933
5/24/2013,71.3401
5/28/2013,72.4926
5/29/2013,71.7904
5/30/2013,71.7586
5/31/2013,71.7716
6/3/2013,71.1626
6/4/2013,71.3897
6/5/2013,70.7748
6/6/2013,69.9318
6/7/2013,71.0763
6/10/2013,71.7518
6/11/2013,70.871
6/12/2013,71.2727
6/13/2013,70.1272
6/14/2013,71.1903
6/17/2013,71.3491
6/18/2013,71.4463
6/19/2013,71.7825
6/20/2013,70.3385
6/21/2013,69.6243
6/24/2013,68.6692
6/25/2013,69.1364
6/26/2013,69.7612
6/27/2013,70.2859
6/28/2013,70.2075
7/1/2013,70.5139
7/2/2013,70.5457
7/3/2013,70.2591
7/5/2013,71.1319
7/8/2013,71.717
7/9/2013,72.1573
7/10/2013,72.2149
7/11/2013,73.173
7/12/2013,73.2672
7/15/2013,73.5767
7/16/2013,73.7165
7/17/2013,73.664
7/18/2013,73.7324
7/19/2013,73.8247
7/22/2013,74.2402
7/23/2013,74.4436
7/24/2013,74.4604
7/25/2013,73.656
7/26/2013,73.8485
7/29/2013,74.0121
7/30/2013,74.1123
7/31/2013,74.02
8/1/2013,74.5853
8/2/2013,74.869
8/5/2013,74.9345
8/6/2013,74.9345
8/7/2013,74.2164
8/8/2013,74.5784
8/9/2013,74.4178
8/12/2013,73.9873
8/13/2013,74.4356
8/14/2013,74.4178
8/15/2013,73.5052
8/16/2013,72.8785
8/19/2013,72.5154
8/20/2013,72.33
8/21/2013,72.4956
8/22/2013,72.4242
8/23/2013,73.1561
8/26/2013,73.3109
8/27/2013,72.2754
8/28/2013,71.725
8/29/2013,71.8608
8/30/2013,72.3389
9/3/2013,72.6166
9/4/2013,72.1911
9/5/2013,72.8179
9/6/2013,73.1463
9/9/2013,73.173
9/10/2013,74.2174
9/11/2013,74.2492
9/12/2013,74.5288
9/13/2013,74.394
9/16/2013,75.2886
9/17/2013,74.9573
9/18/2013,75.2766
9/19/2013,76.2566
9/20/2013,76.1058
9/23/2013,75.2955
9/24/2013,75.0664
9/25/2013,75.1546
9/26/2013,75.0495
9/27/2013,74.8561
9/30/2013,74.3344
10/1/2013,74.6429
10/2/2013,74.7847
10/3/2013,74.8968
10/4/2013,74.4971
10/7/2013,74.394
10/8/2013,74.2263
10/9/2013,73.4884
10/10/2013,74.0785
10/11/2013,74.8472
10/14/2013,74.9652
10/15/2013,75.6873
10/16/2013,75.7051
10/17/2013,76.0126
10/18/2013,77.167
10/21/2013,77.4527
10/22/2013,77.6015
10/23/2013,77.5578
10/24/2013,77.6263
10/25/2013,77.9
10/28/2013,77.9684
10/29/2013,78.2223
10/30/2013,78.5635
10/31/2013,77.9188
11/1/2013,77.7889
11/4/2013,78.1043
11/5/2013,78.0081
11/6/2013,78.3335
11/7/2013,78.4247
11/8/2013,77.1988
11/11/2013,78.0855
11/12/2013,78.0616
11/13/2013,77.7364
11/14/2013,78.8928
11/15/2013,79.1407
11/18/2013,79.7279
11/19/2013,79.1001
11/20/2013,79.0207
11/21/2013,78.9216
11/22/2013,79.4452
11/25/2013,79.9312
11/26/2013,79.6516
11/27/2013,79.9054
11/29/2013,80.0235
12/2/2013,80.0175
12/3/2013,79.4542
12/4/2013,79.0901
12/5/2013,79.2339
12/6/2013,79.7983
12/9/2013,80.1821
12/10/2013,79.9054
12/11/2013,79.8648
12/12/2013,78.742
12/13/2013,78.8522
12/16/2013,79.0644
12/17/2013,79.3223
12/18/2013,79.1407
12/19/2013,80.0771
12/20/2013,80.2685
12/23/2013,81.1075
12/24/2013,81.2384
12/26/2013,81.5846
12/27/2013,81.8693
12/30/2013,81.7591
12/31/2013,81.8603
1/2/2014,81.8941
1/3/2014,81.4894
1/6/2014,81.6699
1/7/2014,81.407
1/8/2014,81.6183
1/9/2014,81.9515
1/10/2014,81.9099
1/13/2014,81.8851
1/14/2014,81.1829
1/15/2014,82.0477
1/16/2014,82.141
1/17/2014,82.1013
1/21/2014,82.3562
1/22/2014,82.3304
1/23/2014,81.9019
1/24/2014,81.0461
1/27/2014,79.8082
1/28/2014,79.4363
1/29/2014,79.2519
1/30/2014,79.7289
1/31/2014,79.0535
2/3/2014,79.3966
2/4/2014,78.0091
2/5/2014,77.8385
2/6/2014,78.2421
2/7/2014,79.481
2/10/2014,80.0621
2/11/2014,80.3795
2/12/2014,81.1641
2/13/2014,80.5074
2/14/2014,81.5846
2/18/2014,82.1489
2/19/2014,82.0735
2/20/2014,81.7988
2/21/2014,82.4316
2/24/2014,82.4216
2/25/2014,82.7559
2/26/2014,82.8125
2/27/2014,82.6399
2/28/2014,83.0971
3/3/2014,82.5248
3/4/2014,83.7487
3/5/2014,84.0334
3/6/2014,84.2704
3/7/2014,84.5263
3/10/2014,84.083
3/11/2014,84.2367
3/12/2014,83.2686
3/13/2014,83.962
3/14/2014,82.5328
3/17/2014,83.0336
3/18/2014,83.5057
3/19/2014,83.9888
3/20/2014,83.2856
3/21/2014,84.2932
3/24/2014,83.9193
3/25/2014,83.4869
3/26/2014,83.7646
3/27/2014,82.5328
3/28/2014,82.7767
3/31/2014,83.4036
4/1/2014,84.0234
4/2/2014,84.5739
4/3/2014,84.7921
4/4/2014,84.8972
4/7/2014,82.9721
4/8/2014,82.2501
4/9/2014,82.8839
4/10/2014,83.5721
4/11/2014,81.3059
4/14/2014,81.6153
4/15/2014,81.6847
4/16/2014,82.6409
4/17/2014,82.8233
4/21/2014,83.1268
4/22/2014,83.5375
4/23/2014,83.8499
4/24/2014,84.0403
4/25/2014,83.4809
4/28/2014,83.232
4/29/2014,83.3133
4/30/2014,83.4651
5/1/2014,83.6387
5/2/2014,83.8231
5/5/2014,83.3302
5/6/2014,83.6605
5/7/2014,83.3401
5/8/2014,83.3946
5/9/2014,83.2558
5/12/2014,83.84
5/13/2014,84.5173
5/14/2014,84.2922
5/15/2014,83.6307
5/16/2014,83.2498
5/19/2014,83.2628
5/20/2014,83.7646
5/21/2014,83.5097
5/22/2014,83.9074
5/23/2014,84.2625
5/27/2014,84.8903
5/28/2014,85.169
5/29/2014,85.2583
5/30/2014,85.4129
6/2/2014,85.7184
6/3/2014,85.4209
6/4/2014,85.3614
6/5/2014,85.9118
6/6/2014,86.7302
6/9/2014,86.9126
6/10/2014,86.9225
6/11/2014,86.7946
6/12/2014,86.6528
6/13/2014,86.2847
6/16/2014,86.2847
